timestamp,PM₁₀ level  (µg/m³),NO level  (µg/m³),NO₂ level  (µg/m³),NOx level  (µg/m³),StationName,PostCodes
04-03-2020 17:00,67.5,218.8314,101.41909,436.95589,MAN1,M1 7EL
04-03-2020 18:00,53.3,207.6838,104.78467,423.22873,MAN1,M1 7EL
04-03-2020 19:00,48.3,203.3717,96.21113,408.04338,MAN1,M1 7EL
04-03-2020 20:00,56.7,175.10345,96.06072,364.54893,MAN1,M1 7EL
04-03-2020 21:00,44.2,177.85042,96.32391,369.02408,MAN1,M1 7EL
04-03-2020 22:00,25.8,79.5344,93.56022,215.51127,MAN1,M1 7EL
04-03-2020 23:00,19.2,74.61541,85.91723,200.32592,MAN1,M1 7EL
05-03-2020 00:00,26.7,213.9124,90.60829,418.60273,MAN1,M1 7EL
05-03-2020 01:00,26.7,164.64209,87.16125,339.60893,MAN1,M1 7EL
05-03-2020 02:00,22.5,68.61864,62.99635,168.21014,MAN1,M1 7EL
05-03-2020 03:00,25.8,34.19736,57.7749,110.21011,MAN1,M1 7EL
05-03-2020 04:00,27.5,65.03576,61.34072,161.06083,MAN1,M1 7EL
05-03-2020 05:00,18.3,16.3789,43.61002,68.72399,MAN1,M1 7EL
05-03-2020 06:00,25,46.32158,63.35135,134.37679,MAN1,M1 7EL
05-03-2020 07:00,34.2,59.53347,69.52571,160.80909,MAN1,M1 7EL
05-03-2020 08:00,40,82.91819,71.88319,199.02265,MAN1,M1 7EL
05-03-2020 09:00,35.8,88.70839,79.6196,215.63724,MAN1,M1 7EL
05-03-2020 10:00,39.2,72.87332,74.29553,186.03306,MAN1,M1 7EL
05-03-2020 11:00,45.8,57.64606,61.94748,150.33687,MAN1,M1 7EL
05-03-2020 12:00,75,55.11885,63.6072,148.12159,MAN1,M1 7EL
05-03-2020 13:00,46.7,33.1097,44.43915,95.20664,MAN1,M1 7EL
05-03-2020 14:00,44.2,54.70298,52.76569,136.64242,MAN1,M1 7EL
05-03-2020 15:00,39.2,46.64148,56.46675,127.98269,MAN1,M1 7EL
05-03-2020 16:00,37.5,50.19238,63.55858,140.51915,MAN1,M1 7EL
05-03-2020 17:00,52.5,106.49486,93.02798,256.31781,MAN1,M1 7EL
05-03-2020 18:00,48.3,122.80978,90.41664,278.72233,MAN1,M1 7EL
05-03-2020 19:00,53.3,184.55056,94.32865,377.30224,MAN1,M1 7EL
05-03-2020 20:00,69.2,89.34819,80.09866,217.09731,MAN1,M1 7EL
05-03-2020 21:00,50.8,77.15999,83.33038,201.64071,MAN1,M1 7EL
05-03-2020 22:00,28.3,71.81765,91.82393,201.94279,MAN1,M1 7EL
05-03-2020 23:00,34.2,71.14586,87.81927,196.90807,MAN1,M1 7EL
06-03-2020 00:00,30,79.23934,88.9025,210.40113,MAN1,M1 7EL
06-03-2020 01:00,18.3,54.3374,75.98534,159.30152,MAN1,M1 7EL
06-03-2020 02:00,25,58.43834,75.00738,164.61157,MAN1,M1 7EL
06-03-2020 03:00,29.2,70.35668,74.20895,182.08769,MAN1,M1 7EL
06-03-2020 04:00,24.2,43.09187,63.53566,129.60893,MAN1,M1 7EL
06-03-2020 05:00,20,42.32294,64.05931,128.95358,MAN1,M1 7EL
06-03-2020 06:00,27.5,120.36887,78.08283,262.64587,MAN1,M1 7EL
06-03-2020 07:00,30,229.97279,98.86872,451.48875,MAN1,M1 7EL
06-03-2020 08:00,40,263.9657,101.1918,505.93357,MAN1,M1 7EL
06-03-2020 09:00,61.7,209.05161,101.6077,422.14904,MAN1,M1 7EL
06-03-2020 10:00,93.3,186.40035,95.20307,381.01295,MAN1,M1 7EL
06-03-2020 11:00,141.7,228.59513,105.6694,456.17705,MAN1,M1 7EL
06-03-2020 12:00,89.2,162.98016,83.92801,333.82743,MAN1,M1 7EL
06-03-2020 13:00,83.3,129.59598,87.93085,286.64192,MAN1,M1 7EL
06-03-2020 14:00,78.3,119.63199,80.37218,263.80534,MAN1,M1 7EL
06-03-2020 15:00,74.2,159.55203,80.56396,325.207,MAN1,M1 7EL
06-03-2020 16:00,77.5,118.60675,104.075,285.93615,MAN1,M1 7EL
06-03-2020 17:00,54.2,89.74001,68.98843,206.58786,MAN1,M1 7EL
06-03-2020 18:00,39.2,100.6972,70.18468,224.5849,MAN1,M1 7EL
06-03-2020 19:00,20,76.54012,76.97789,194.33778,MAN1,M1 7EL
06-03-2020 20:00,35,117.54948,93.04275,273.28277,MAN1,M1 7EL
06-03-2020 21:00,43.3,115.27474,85.13755,261.88969,MAN1,M1 7EL
06-03-2020 22:00,39.2,87.241,84.36451,218.13218,MAN1,M1 7EL
06-03-2020 23:00,32.5,88.2342,76.48974,211.78028,MAN1,M1 7EL
07-03-2020 00:00,20.8,87.11285,66.76562,200.33679,MAN1,M1 7EL
07-03-2020 01:00,19.2,60.79432,67.16403,160.38069,MAN1,M1 7EL
07-03-2020 02:00,20.8,38.71841,47.30629,106.67368,MAN1,M1 7EL
07-03-2020 03:00,18.3,53.58542,45.79478,127.95794,MAN1,M1 7EL
07-03-2020 04:00,15,33.2743,46.14739,97.16727,MAN1,M1 7EL
07-03-2020 05:00,8.3,8.34264,22.84454,35.63641,MAN1,M1 7EL
07-03-2020 06:00,18.3,10.65291,32.32512,48.65935,MAN1,M1 7EL
07-03-2020 07:00,11.7,13.31614,31.52253,51.94033,MAN1,M1 7EL
07-03-2020 08:00,10.8,26.60019,43.66081,84.4472,MAN1,M1 7EL
07-03-2020 09:00,10.8,52.55863,58.37304,138.96182,MAN1,M1 7EL
07-03-2020 10:00,22.5,23.61609,36.22296,72.43379,MAN1,M1 7EL
07-03-2020 11:00,44.2,23.8407,39.36144,75.91667,MAN1,M1 7EL
07-03-2020 12:00,27.5,31.86247,38.06544,86.92054,MAN1,M1 7EL
07-03-2020 13:00,30.8,29.48803,36.05283,81.26718,MAN1,M1 7EL
07-03-2020 14:00,21.7,54.77264,49.32491,133.30845,MAN1,M1 7EL
07-03-2020 15:00,7.5,46.01287,49.38009,119.93218,MAN1,M1 7EL
07-03-2020 16:00,16.7,56.66578,48.34024,135.22656,MAN1,M1 7EL
07-03-2020 17:00,10.8,34.0123,39.61482,91.76629,MAN1,M1 7EL
07-03-2020 18:00,25,41.93781,47.19886,111.5026,MAN1,M1 7EL
07-03-2020 19:00,-2.5,19.41268,27.828,57.59369,MAN1,M1 7EL
07-03-2020 20:00,1.7,31.31699,32.54179,80.5605,MAN1,M1 7EL
07-03-2020 21:00,25,20.15069,19.32684,50.22412,MAN1,M1 7EL
07-03-2020 22:00,19.2,20.76034,37.97693,69.80901,MAN1,M1 7EL
07-03-2020 23:00,24.2,27.72324,24.01967,66.52804,MAN1,M1 7EL
08-03-2020 00:00,23.3,11.87222,21.06691,39.27072,MAN1,M1 7EL
08-03-2020 01:00,11.7,3.77058,14.03066,19.81213,MAN1,M1 7EL
08-03-2020 02:00,18.3,20.78102,27.43782,59.3016,MAN1,M1 7EL
08-03-2020 03:00,7.5,15.65004,16.99248,40.98886,MAN1,M1 7EL
08-03-2020 04:00,7.5,9.19078,12.34068,26.43301,MAN1,M1 7EL
08-03-2020 05:00,8.3,6.71634,11.83878,22.13702,MAN1,M1 7EL
08-03-2020 06:00,4.2,3.43851,7.91893,13.19124,MAN1,M1 7EL
08-03-2020 07:00,-0.8,1.73532,11.33911,13.9999,MAN1,M1 7EL
08-03-2020 08:00,0,4.01695,20.67811,26.83734,MAN1,M1 7EL
08-03-2020 09:00,4.2,8.32312,20.99954,33.76148,MAN1,M1 7EL
08-03-2020 10:00,6.7,6.81275,16.03749,26.48356,MAN1,M1 7EL
08-03-2020 11:00,6.7,7.45546,12.07009,23.50163,MAN1,M1 7EL
08-03-2020 12:00,7.5,10.73329,20.7408,37.19828,MAN1,M1 7EL
08-03-2020 13:00,22.5,10.95824,16.90854,33.71094,MAN1,M1 7EL
08-03-2020 14:00,21.7,9.73709,17.26472,32.19471,MAN1,M1 7EL
08-03-2020 15:00,25,8.13031,16.34215,28.80845,MAN1,M1 7EL
08-03-2020 16:00,17.5,12.88637,24.56575,44.32458,MAN1,M1 7EL
08-03-2020 17:00,24.2,13.49695,24.94361,45.63865,MAN1,M1 7EL
08-03-2020 18:00,21.7,12.53288,26.82616,46.04298,MAN1,M1 7EL
08-03-2020 19:00,10,13.88258,32.28728,53.57361,MAN1,M1 7EL
08-03-2020 20:00,10.8,85.70563,79.94957,211.36304,MAN1,M1 7EL
08-03-2020 21:00,14.2,62.50373,66.70258,162.5403,MAN1,M1 7EL
08-03-2020 22:00,11.7,34.19227,46.07726,98.50468,MAN1,M1 7EL
08-03-2020 23:00,18.3,41.90482,50.22252,114.47568,MAN1,M1 7EL
09-03-2020 00:00,14.2,45.47187,49.30182,119.02438,MAN1,M1 7EL
09-03-2020 01:00,12.5,17.89437,29.51071,56.94836,MAN1,M1 7EL
09-03-2020 02:00,15.8,27.2063,13.61323,55.32898,MAN1,M1 7EL
09-03-2020 03:00,12.5,16.15643,12.92846,37.7013,MAN1,M1 7EL
09-03-2020 04:00,23.3,16.47827,11.06862,36.33494,MAN1,M1 7EL
09-03-2020 05:00,21.7,6.50119,15.18271,25.15107,MAN1,M1 7EL
09-03-2020 06:00,17.5,6.50119,13.05727,23.02563,MAN1,M1 7EL
09-03-2020 07:00,24.2,10.81386,21.98057,38.5616,MAN1,M1 7EL
09-03-2020 08:00,22.5,17.70126,29.73933,56.88089,MAN1,M1 7EL
09-03-2020 09:00,22.5,27.3565,49.29616,91.2422,MAN1,M1 7EL
09-03-2020 10:00,24.2,34.66229,36.82896,89.97706,MAN1,M1 7EL
09-03-2020 11:00,40,50.40032,40.17658,117.45599,MAN1,M1 7EL
09-03-2020 12:00,54.2,37.91289,43.18047,101.31275,MAN1,M1 7EL
09-03-2020 13:00,50.8,58.76819,45.61471,135.72467,MAN1,M1 7EL
09-03-2020 14:00,47.5,29.7703,33.70268,79.34985,MAN1,M1 7EL
09-03-2020 15:00,26.7,62.95213,53.31844,149.84369,MAN1,M1 7EL
09-03-2020 16:00,22.5,163.36656,120.90385,371.39575,MAN1,M1 7EL
09-03-2020 17:00,25.8,125.48586,96.24635,288.65531,MAN1,M1 7EL
09-03-2020 18:00,17.5,111.74324,110.33447,281.67172,MAN1,M1 7EL
09-03-2020 19:00,20.8,96.74544,65.56964,213.91059,MAN1,M1 7EL
09-03-2020 20:00,11.7,63.14523,53.4778,150.29914,MAN1,M1 7EL
09-03-2020 21:00,13.3,30.73583,41.93854,89.06616,MAN1,M1 7EL
09-03-2020 22:00,7.5,34.11516,46.92873,99.23792,MAN1,M1 7EL
09-03-2020 23:00,19.2,45.12213,43.61397,112.80026,MAN1,M1 7EL
10-03-2020 00:00,9.2,30.31744,34.17951,80.6656,MAN1,M1 7EL
10-03-2020 01:00,5.8,13.75259,21.88149,42.9685,MAN1,M1 7EL
10-03-2020 02:00,4.2,13.79557,12.59358,33.74649,MAN1,M1 7EL
10-03-2020 03:00,8.3,11.66821,15.95682,33.84783,MAN1,M1 7EL
10-03-2020 04:00,15,9.73426,17.80743,32.73308,MAN1,M1 7EL
10-03-2020 05:00,5,6.25313,14.3791,23.9671,MAN1,M1 7EL
10-03-2020 06:00,5,7.41351,16.19748,27.5647,MAN1,M1 7EL
10-03-2020 07:00,5,11.76491,23.40911,41.44839,MAN1,M1 7EL
10-03-2020 08:00,5.8,26.97871,33.27072,74.6375,MAN1,M1 7EL
10-03-2020 09:00,13.3,50.41184,40.15692,117.45399,MAN1,M1 7EL
10-03-2020 10:00,5.8,61.72549,53.31315,147.95757,MAN1,M1 7EL
10-03-2020 11:00,5.8,32.07147,43.09524,92.2708,MAN1,M1 7EL
10-03-2020 12:00,3.3,21.66033,32.40613,65.61817,MAN1,M1 7EL
10-03-2020 13:00,1.7,24.07777,22.87233,59.79108,MAN1,M1 7EL
10-03-2020 14:00,3.3,22.07935,38.24945,72.10398,MAN1,M1 7EL
10-03-2020 15:00,32.5,14.0212,24.91522,46.41409,MAN1,M1 7EL
10-03-2020 16:00,19.2,31.26565,22.64387,70.58387,MAN1,M1 7EL
10-03-2020 17:00,19.2,20.66112,27.1484,58.82834,MAN1,M1 7EL
10-03-2020 18:00,22.5,35.68152,28.03386,82.74477,MAN1,M1 7EL
10-03-2020 19:00,30.8,51.34658,47.18562,125.91595,MAN1,M1 7EL
10-03-2020 20:00,32.5,22.62731,39.33474,74.02946,MAN1,M1 7EL
10-03-2020 21:00,30.8,23.49759,37.44295,73.47208,MAN1,M1 7EL
10-03-2020 22:00,33.3,22.46614,36.94699,71.3946,MAN1,M1 7EL
10-03-2020 23:00,21.7,22.40168,34.00561,68.35437,MAN1,M1 7EL
11-03-2020 00:00,16.7,17.14776,32.58614,58.87901,MAN1,M1 7EL
11-03-2020 01:00,18.3,7.83356,22.89442,34.9057,MAN1,M1 7EL
11-03-2020 02:00,20,4.94978,15.41033,22.99988,MAN1,M1 7EL
11-03-2020 03:00,12.5,4.00286,17.75857,23.8962,MAN1,M1 7EL
11-03-2020 04:00,16.7,6.55307,14.96447,25.01237,MAN1,M1 7EL
11-03-2020 05:00,22.5,25.21158,39.77915,78.43636,MAN1,M1 7EL
11-03-2020 06:00,25.8,31.5064,47.78301,96.09216,MAN1,M1 7EL
11-03-2020 07:00,35.8,70.40518,72.15626,180.10937,MAN1,M1 7EL
11-03-2020 08:00,30.8,74.18208,67.68422,181.42848,MAN1,M1 7EL
11-03-2020 09:00,32.5,69.98553,52.50571,159.81536,MAN1,M1 7EL
11-03-2020 10:00,42.5,113.20999,67.76033,241.34656,MAN1,M1 7EL
11-03-2020 11:00,28.3,48.42172,45.53981,119.78542,MAN1,M1 7EL
11-03-2020 12:00,24.2,33.08818,38.91431,89.64881,MAN1,M1 7EL
11-03-2020 13:00,20.8,21.46696,34.76498,67.68054,MAN1,M1 7EL
11-03-2020 14:00,25,51.29474,43.01177,121.66261,MAN1,M1 7EL
11-03-2020 15:00,31.7,45.0322,53.12155,122.16996,MAN1,M1 7EL
11-03-2020 16:00,25,20.62765,27.12254,58.75117,MAN1,M1 7EL
11-03-2020 17:00,24.2,31.5064,25.96695,74.27609,MAN1,M1 7EL
11-03-2020 18:00,15.8,41.67496,35.53995,99.44067,MAN1,M1 7EL
11-03-2020 19:00,16.7,71.4059,63.11307,172.60059,MAN1,M1 7EL
11-03-2020 20:00,19.2,34.37942,41.0947,93.80908,MAN1,M1 7EL
11-03-2020 21:00,4.2,28.53654,29.91186,73.66727,MAN1,M1 7EL
11-03-2020 22:00,1.7,11.68578,18.66202,36.57996,MAN1,M1 7EL
11-03-2020 23:00,-2.5,14.75248,21.72226,44.34242,MAN1,M1 7EL
12-03-2020 00:00,15,13.26755,13.80138,34.14468,MAN1,M1 7EL
12-03-2020 01:00,15.8,16.42347,11.66439,36.84669,MAN1,M1 7EL
12-03-2020 02:00,15.8,17.84598,11.58355,36.2371,MAN1,M1 7EL
12-03-2020 03:00,16.7,13.48147,11.33249,32.00379,MAN1,M1 7EL
12-03-2020 04:00,16.7,14.28971,16.23996,38.15055,MAN1,M1 7EL
12-03-2020 05:00,18.3,6.59525,9.85169,19.96427,MAN1,M1 7EL
12-03-2020 06:00,12.5,4.00888,10.71863,16.86549,MAN1,M1 7EL
12-03-2020 07:00,27.5,10.53947,26.91782,43.07812,MAN1,M1 7EL
12-03-2020 08:00,41.7,69.21781,62.67479,168.80729,MAN1,M1 7EL
12-03-2020 09:00,40,59.97153,55.00837,146.96343,MAN1,M1 7EL
12-03-2020 10:00,33.3,32.0387,34.84653,83.97185,MAN1,M1 7EL
12-03-2020 11:00,62.5,28.93505,35.38902,79.75548,MAN1,M1 7EL
12-03-2020 12:00,25,21.85485,16.32416,49.83447,MAN1,M1 7EL
12-03-2020 13:00,19.2,14.71,20.8279,43.38292,MAN1,M1 7EL
12-03-2020 14:00,25.8,15.06562,21.50181,44.60211,MAN1,M1 7EL
12-03-2020 15:00,21.7,13.90176,17.08882,38.40455,MAN1,M1 7EL
12-03-2020 16:00,19.2,16.97307,21.47267,47.49769,MAN1,M1 7EL
12-03-2020 17:00,20.8,23.60066,24.46763,60.6548,MAN1,M1 7EL
12-03-2020 18:00,15.8,23.95628,29.86591,66.59836,MAN1,M1 7EL
12-03-2020 19:00,32.5,15.55057,23.34902,47.19289,MAN1,M1 7EL
12-03-2020 20:00,17.5,10.95976,31.25176,48.05648,MAN1,M1 7EL
12-03-2020 21:00,15.8,10.08686,21.51586,36.98216,MAN1,M1 7EL
12-03-2020 22:00,17.5,12.38226,16.5231,35.50897,MAN1,M1 7EL
12-03-2020 23:00,16.7,10.99209,21.80425,38.65855,MAN1,M1 7EL
13-03-2020 00:00,15.8,10.08686,15.7755,31.2418,MAN1,M1 7EL
13-03-2020 01:00,10.8,4.0149,9.37448,15.53057,MAN1,M1 7EL
13-03-2020 02:00,17.5,3.49684,9.15153,14.51328,MAN1,M1 7EL
13-03-2020 03:00,15,2.16934,8.98289,12.30916,MAN1,M1 7EL
13-03-2020 04:00,20.8,2.33123,8.78552,12.36003,MAN1,M1 7EL
13-03-2020 05:00,15.8,1.7808,5.81468,8.5452,MAN1,M1 7EL
13-03-2020 06:00,12.5,4.72722,15.08113,22.32943,MAN1,M1 7EL
13-03-2020 07:00,16.7,20.26874,35.80825,66.88655,MAN1,M1 7EL
13-03-2020 08:00,20.8,88.94287,74.65881,211.03597,MAN1,M1 7EL
13-03-2020 09:00,19.2,153.24594,102.56165,337.53548,MAN1,M1 7EL
13-03-2020 10:00,21.7,145.96085,75.43115,299.23466,MAN1,M1 7EL
13-03-2020 11:00,44.2,134.23995,98.64197,304.47369,MAN1,M1 7EL
13-03-2020 12:00,70,90.33513,74.81293,213.32486,MAN1,M1 7EL
13-03-2020 13:00,38.3,88.97525,57.56962,193.99643,MAN1,M1 7EL
13-03-2020 14:00,35,95.83942,70.23882,217.19055,MAN1,M1 7EL
13-03-2020 15:00,33.3,160.46627,89.50692,335.55177,MAN1,M1 7EL
13-03-2020 16:00,25.8,109.69728,86.93516,255.13532,MAN1,M1 7EL
13-03-2020 17:00,31.7,112.48181,92.02465,264.49435,MAN1,M1 7EL
13-03-2020 18:00,15,229.23753,83.09191,434.58456,MAN1,M1 7EL
13-03-2020 19:00,null,109.53539,84.43672,252.38865,MAN1,M1 7EL
13-03-2020 20:00,1.7,19.39453,44.32055,74.05842,MAN1,M1 7EL
13-03-2020 21:00,19.2,16.64239,50.3207,75.83867,MAN1,M1 7EL
13-03-2020 22:00,18.3,25.35212,48.66475,87.53746,MAN1,M1 7EL
13-03-2020 23:00,20,24.73693,44.21641,82.14584,MAN1,M1 7EL
14-03-2020 00:00,19.2,21.8229,38.51168,71.97298,MAN1,M1 7EL
14-03-2020 01:00,20.8,16.17011,37.7469,62.54073,MAN1,M1 7EL
14-03-2020 02:00,23.3,13.94348,35.55884,56.93854,MAN1,M1 7EL
14-03-2020 03:00,24.2,9.72801,27.76237,42.67844,MAN1,M1 7EL
14-03-2020 04:00,10,9.66316,30.10268,44.91932,MAN1,M1 7EL
14-03-2020 05:00,10.8,3.43723,21.31455,26.5849,MAN1,M1 7EL
14-03-2020 06:00,7.5,4.11819,20.83065,27.14512,MAN1,M1 7EL
14-03-2020 07:00,5,9.53345,24.08823,38.70599,MAN1,M1 7EL
14-03-2020 08:00,7.5,29.80014,43.89108,89.58399,MAN1,M1 7EL
14-03-2020 09:00,8.3,31.55118,44.16007,92.53787,MAN1,M1 7EL
14-03-2020 10:00,30,42.57626,47.37211,112.65479,MAN1,M1 7EL
14-03-2020 11:00,14.2,46.01349,41.23597,111.789,MAN1,M1 7EL
14-03-2020 12:00,14.2,38.68505,39.63866,98.95491,MAN1,M1 7EL
14-03-2020 13:00,6.7,33.43193,32.05816,83.31973,MAN1,M1 7EL
14-03-2020 14:00,16.7,37.77711,26.82165,84.74574,MAN1,M1 7EL
14-03-2020 15:00,16.7,32.03758,29.15416,78.27776,MAN1,M1 7EL
14-03-2020 16:00,9.2,35.24782,26.82923,80.87514,MAN1,M1 7EL
14-03-2020 17:00,8.3,103.14933,76.11297,234.27308,MAN1,M1 7EL
14-03-2020 18:00,8.3,109.11585,68.39046,235.69909,MAN1,M1 7EL
14-03-2020 19:00,8.3,27.59512,28.683,70.99493,MAN1,M1 7EL
14-03-2020 20:00,4.2,35.37753,43.53876,97.78355,MAN1,M1 7EL
14-03-2020 21:00,4.2,32.65369,42.52051,92.58879,MAN1,M1 7EL
14-03-2020 22:00,15.8,36.90159,49.80889,106.39053,MAN1,M1 7EL
14-03-2020 23:00,15.8,25.58467,38.48827,77.71755,MAN1,M1 7EL
15-03-2020 00:00,12.5,36.6746,35.84591,92.0795,MAN1,M1 7EL
15-03-2020 01:00,7.5,25.37397,23.03397,61.94018,MAN1,M1 7EL
15-03-2020 02:00,5.8,10.3596,20.72889,36.61338,MAN1,M1 7EL
15-03-2020 03:00,4.2,8.28118,12.08524,24.78287,MAN1,M1 7EL
15-03-2020 04:00,3.3,17.63404,17.78485,44.82334,MAN1,M1 7EL
15-03-2020 05:00,1.7,4.80633,9.71324,17.08284,MAN1,M1 7EL
15-03-2020 06:00,-2.5,1.68871,9.29218,11.8815,MAN1,M1 7EL
15-03-2020 07:00,-3.3,4.02693,21.00503,27.17957,MAN1,M1 7EL
15-03-2020 08:00,-0.8,5.32594,21.20597,29.37229,MAN1,M1 7EL
15-03-2020 09:00,0,7.4693,19.60231,31.05508,MAN1,M1 7EL
15-03-2020 10:00,0,13.63959,34.46526,55.37901,MAN1,M1 7EL
15-03-2020 11:00,0,16.27008,25.94446,50.89157,MAN1,M1 7EL
15-03-2020 12:00,3.3,9.45029,20.49134,34.98158,MAN1,M1 7EL
15-03-2020 13:00,6.7,10.91167,18.0976,34.8286,MAN1,M1 7EL
15-03-2020 14:00,9.2,15.39325,33.35715,56.95981,MAN1,M1 7EL
15-03-2020 15:00,21.7,12.11326,19.4678,38.0412,MAN1,M1 7EL
15-03-2020 16:00,16.7,15.68553,28.06461,52.11542,MAN1,M1 7EL
15-03-2020 17:00,6.7,14.6788,27.00757,49.51475,MAN1,M1 7EL
15-03-2020 18:00,5.8,14.12672,33.41238,55.07305,MAN1,M1 7EL
15-03-2020 19:00,22.5,23.64196,42.78952,79.04002,MAN1,M1 7EL
15-03-2020 20:00,20,19.67998,27.54916,57.72471,MAN1,M1 7EL
15-03-2020 21:00,25.8,14.61385,28.63697,51.04455,MAN1,M1 7EL
15-03-2020 22:00,26.7,21.23879,33.87892,66.44461,MAN1,M1 7EL
15-03-2020 23:00,27.5,65.24271,72.98372,173.02115,MAN1,M1 7EL
16-03-2020 00:00,26.7,35.07324,45.25129,99.0295,MAN1,M1 7EL
16-03-2020 01:00,21.7,15.39457,28.33853,51.9432,MAN1,M1 7EL
16-03-2020 02:00,21.7,20.52248,30.97681,62.44417,MAN1,M1 7EL
16-03-2020 03:00,17.5,17.49777,24.12654,50.95608,MAN1,M1 7EL
16-03-2020 04:00,21.7,12.81435,16.34763,35.99603,MAN1,M1 7EL
16-03-2020 05:00,17.5,4.78099,15.03274,22.36349,MAN1,M1 7EL
16-03-2020 06:00,12.5,9.10665,21.42,35.38333,MAN1,M1 7EL
16-03-2020 07:00,25.8,23.77485,40.79678,77.25105,MAN1,M1 7EL
16-03-2020 08:00,31.7,93.27807,75.2494,218.27378,MAN1,M1 7EL
16-03-2020 09:00,41.7,206.00534,100.20277,416.07322,MAN1,M1 7EL
16-03-2020 10:00,55.8,127.1678,78.88824,273.87615,MAN1,M1 7EL
16-03-2020 11:00,40,75.94292,66.19097,182.63516,MAN1,M1 7EL
16-03-2020 12:00,39.2,59.97377,54.52746,146.48596,MAN1,M1 7EL
16-03-2020 13:00,26.7,39.12605,45.23849,105.23094,MAN1,M1 7EL
16-03-2020 14:00,22.5,59.09563,45.96864,136.58067,MAN1,M1 7EL
16-03-2020 15:00,25.8,45.04537,49.59063,118.65924,MAN1,M1 7EL
16-03-2020 16:00,23.3,28.88108,49.35703,93.64073,MAN1,M1 7EL
16-03-2020 17:00,9.2,32.26355,39.98388,89.45396,MAN1,M1 7EL
16-03-2020 18:00,16.7,58.54272,80.31059,170.07484,MAN1,M1 7EL
16-03-2020 19:00,16.7,61.33976,63.00201,157.055,MAN1,M1 7EL
16-03-2020 20:00,20,27.45003,31.79174,73.88121,MAN1,M1 7EL
16-03-2020 21:00,20,30.34465,42.67086,89.19866,MAN1,M1 7EL
16-03-2020 22:00,12.5,32.7514,28.56468,78.78279,MAN1,M1 7EL
16-03-2020 23:00,25,43.0289,45.07484,111.05157,MAN1,M1 7EL
17-03-2020 00:00,14.2,28.84855,33.06827,77.3021,MAN1,M1 7EL
17-03-2020 01:00,14.2,17.54559,13.72275,40.6256,MAN1,M1 7EL
17-03-2020 02:00,9.2,14.2015,30.2677,52.04304,MAN1,M1 7EL
17-03-2020 03:00,8.3,8.43621,16.76702,29.70236,MAN1,M1 7EL
17-03-2020 04:00,5.8,7.7522,17.9692,29.85573,MAN1,M1 7EL
17-03-2020 05:00,4.2,4.20182,8.02506,14.46776,MAN1,M1 7EL
17-03-2020 06:00,7.5,3.12694,9.21309,14.00766,MAN1,M1 7EL
17-03-2020 07:00,15,17.00272,30.06239,56.13286,MAN1,M1 7EL
17-03-2020 08:00,26.7,107.32557,58.0252,222.58878,MAN1,M1 7EL
17-03-2020 09:00,20.8,78.98771,54.39186,175.50466,MAN1,M1 7EL
17-03-2020 10:00,32.5,39.70558,45.24995,106.13098,MAN1,M1 7EL
17-03-2020 11:00,37.5,73.09213,56.83677,168.90981,MAN1,M1 7EL
17-03-2020 12:00,29.2,25.86237,47.8672,87.52228,MAN1,M1 7EL
17-03-2020 13:00,24.2,40.71532,49.17185,111.60113,MAN1,M1 7EL
17-03-2020 14:00,20,25.8298,33.705,73.31013,MAN1,M1 7EL
17-03-2020 15:00,null,29.99904,30.83971,76.83761,MAN1,M1 7EL
17-03-2020 16:00,18.3,22.01884,46.85894,80.6207,MAN1,M1 7EL
17-03-2020 17:00,20.8,36.70893,33.58769,89.87393,MAN1,M1 7EL
17-03-2020 18:00,17.5,34.52659,44.19334,97.13337,MAN1,M1 7EL
17-03-2020 19:00,13.3,23.45202,31.98297,67.94223,MAN1,M1 7EL
17-03-2020 20:00,10.8,22.37714,21.87285,56.18399,MAN1,M1 7EL
17-03-2020 21:00,14.2,11.33514,13.80461,31.18492,MAN1,M1 7EL
17-03-2020 22:00,15.8,19.2502,21.2484,50.76497,MAN1,M1 7EL
17-03-2020 23:00,15.8,17.32844,20.61647,47.18637,MAN1,M1 7EL
18-03-2020 00:00,14.2,17.55644,17.19949,44.119,MAN1,M1 7EL
18-03-2020 01:00,10,5.82824,8.60372,17.54024,MAN1,M1 7EL
18-03-2020 02:00,15,4.56691,12.34636,19.34886,MAN1,M1 7EL
18-03-2020 03:00,0.8,4.63215,7.69064,14.79318,MAN1,M1 7EL
18-03-2020 04:00,3.3,4.50167,9.32397,16.22643,MAN1,M1 7EL
18-03-2020 05:00,14.2,4.0776,12.68713,18.93936,MAN1,M1 7EL
18-03-2020 06:00,8.3,12.78734,27.22954,46.83652,MAN1,M1 7EL
18-03-2020 07:00,10,18.92005,36.81674,65.82707,MAN1,M1 7EL
18-03-2020 08:00,25,122.0343,86.58268,273.69933,MAN1,M1 7EL
18-03-2020 09:00,16.7,156.28611,101.78498,341.42034,MAN1,M1 7EL
18-03-2020 10:00,19.2,87.61939,58.98717,193.33503,MAN1,M1 7EL
18-03-2020 11:00,4.2,116.91284,71.86181,251.12566,MAN1,M1 7EL
18-03-2020 12:00,15.8,84.22683,73.24921,202.39521,MAN1,M1 7EL
18-03-2020 13:00,19.2,85.23807,53.37354,184.07009,MAN1,M1 7EL
18-03-2020 14:00,15.8,84.58566,65.83989,195.53609,MAN1,M1 7EL
